RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_temp,high_location,low_location,not_fixated,response_key,response_time,target_correct,target_position,temp_to_stim,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_PUPIL,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_Y
SR13TE2,left,0,left,703,north_west,north_east,0,left,480,1,north_west,703,50,NONE,1539,1983,2,1885,842.4,523.1,0.22,156.41,36,FALSE,.,6,1989,824,522.7,2,33.29,1984,833.6,526.9
SR13TE2,left,0,left,703,north_west,north_east,0,left,480,1,north_west,703,50,NONE,34,2023,3,1763,822,519.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,253,north_west,north_east,0,left,568,1,south_east,253,51,NONE,466,472,1,1543,836.3,527.9,0.56,34.92,50.98,FALSE,RIGHT,11,483,862.7,516,1,49.82,473,840.4,531.6
SR13TE2,left,0,left,253,north_west,north_east,0,left,568,1,south_east,253,51,NONE,143,626,2,1615,859.5,517.7,0.26,-179.54,36.82,FALSE,.,7,633,841.9,518.9,2,32.74,627,854.4,518.8
SR13TE2,left,0,left,253,north_west,north_east,0,left,568,1,south_east,253,51,NONE,565,1198,3,1763,846.2,519,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,287,north_west,north_east,0,right,592,1,south_west,287,52,NONE,1293,1299,1,1628,841.4,531.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,214,north_west,north_east,0,right,488,1,north_west,214,53,NONE,1046,1052,1,1748,842.1,524.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,295,north_west,north_east,0,right,428,1,north_west,295,54,NONE,103,109,1,1193,841.2,527.4,0.28,33.87,35.08,FALSE,.,8,117,859,516.6,1,34.16,110,847.7,524.2
SR13TE2,right,0,right,295,north_west,north_east,0,right,428,1,north_west,295,54,NONE,1038,1155,2,1171,836.2,521.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,298,north_west,north_east,0,left,435,1,north_west,298,55,NONE,1174,1180,1,1629,826.2,524,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,543,north_west,north_east,0,right,447,1,north_east,543,56,NONE,475,481,1,1603,832.3,531.2,0.34,161.06,42.78,FALSE,.,8,489,804.4,528.1,1,38.61,482,820.1,533.5
SR13TE2,right,0,right,543,north_west,north_east,0,right,447,1,north_east,543,56,NONE,154,643,2,1510,802.7,528.5,0.47,-1.76,52.03,FALSE,.,9,652,829.5,531.5,2,45.71,644,806.8,530.8
SR13TE2,right,0,right,543,north_west,north_east,0,right,447,1,north_east,543,56,NONE,991,1643,3,1673,827.3,523.2,0.33,141.23,12.05,FALSE,.,27,1670,827.4,509.3,3,29.72,1644,839.7,519.2
SR13TE2,right,0,right,246,north_west,north_east,0,right,495,1,south_east,246,57,NONE,1051,1057,1,1852,829.9,536.3,0.37,162.75,40.78,FALSE,.,9,1066,810.9,539.2,1,37.38,1058,827.9,544.5
SR13TE2,right,0,right,246,north_west,north_east,0,right,495,1,south_east,246,57,NONE,57,1123,2,1760,807.4,539.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,463,north_west,north_east,0,left,542,1,south_west,463,58,NONE,1608,1614,1,1575,832.9,522.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,604,north_west,north_east,0,left,539,1,south_east,604,59,NONE,1877,1883,1,1289,831.1,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,249,north_west,north_east,0,left,501,1,north_west,249,60,NONE,1063,1069,1,1124,844.4,521.6,0.36,139.28,44.55,FALSE,.,8,1077,838.9,502.3,1,37.84,1070,852,513.6
SR13TE2,left,0,left,249,north_west,north_east,0,left,501,1,north_west,249,60,NONE,69,1146,2,1327,836.3,502.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,652,north_west,north_east,0,left,486,1,south_east,652,61,NONE,1866,1872,1,1454,845.9,545.1,0.28,147.92,31.36,FALSE,.,9,1881,843.8,540.7,1,31.6,1873,855.4,548
SR13TE2,left,0,left,652,north_west,north_east,0,left,486,1,south_east,652,61,NONE,45,1926,2,1469,837.5,540.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,354,north_west,north_east,0,right,552,1,north_east,354,62,NONE,1397,1403,1,1322,860.5,525.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,439,north_west,north_east,0,right,483,1,north_east,439,63,NONE,1492,1498,1,1633,842,537.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,730,north_west,north_east,0,right,721,1,south_west,730,64,NONE,2325,2331,1,1596,834.2,537.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,373,north_west,north_east,0,right,418,1,south_west,373,65,NONE,722,728,1,1851,840.9,530.4,0.22,-164.68,36.34,FALSE,.,6,734,829.3,526.3,1,29.66,729,839.5,523.5
SR13TE2,right,0,right,373,north_west,north_east,0,right,418,1,south_west,373,65,NONE,565,1299,2,1933,836,526.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,407,north_west,north_east,0,right,420,1,south_west,407,66,NONE,1351,1357,1,1480,828.9,531.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,613,north_west,north_east,0,right,458,1,north_west,613,67,NONE,67,73,1,1801,837.3,525.2,0.37,-1.29,40.56,FALSE,.,9,82,858.6,526.7,1,37.67,74,840.9,526.3
SR13TE2,right,0,right,613,north_west,north_east,0,right,458,1,north_west,613,67,NONE,1013,1095,2,1642,847.7,542.4,0.42,151.05,42.42,FALSE,.,10,1105,825.8,541.1,2,40.59,1096,843.8,551.1
SR13TE2,right,0,right,613,north_west,north_east,0,right,458,1,north_west,613,67,NONE,714,1819,3,1406,828,546.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,374,north_west,north_east,0,right,408,1,south_west,374,68,NONE,1288,1294,1,1557,829.9,527.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,493,north_west,north_east,0,right,376,1,south_west,493,69,NONE,1492,1498,1,1297,823.2,540.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,765,north_west,north_east,0,left,561,1,south_east,765,70,NONE,499,505,1,1544,842.1,528.5,0.22,30.82,36.81,FALSE,.,6,511,854.4,527,1,31.89,506,845.2,532.5
SR13TE2,left,0,left,765,north_west,north_east,0,left,561,1,south_east,765,70,NONE,358,869,2,1578,847.2,526,0.75,164.5,53.34,FALSE,LEFT,14,883,813.6,518.8,2,58.46,870,848.5,528.5
SR13TE2,left,0,left,765,north_west,north_east,0,left,561,1,south_east,765,70,NONE,284,1167,3,1588,825,526.3,0.39,20.31,43.48,FALSE,.,9,1176,847.2,525.2,3,38.47,1168,829.4,531.8
SR13TE2,left,0,left,765,north_west,north_east,0,left,561,1,south_east,765,70,NONE,1050,2226,4,1468,838.9,537.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,753,north_west,north_east,0,left,556,1,north_west,753,71,NONE,442,448,1,1627,838.5,531.4,0.35,151.68,39.04,FALSE,.,9,457,825.3,523.3,1,36.14,449,840.3,531.4
SR13TE2,left,0,left,753,north_west,north_east,0,left,556,1,north_west,753,71,NONE,183,640,2,1584,821.3,524,0.64,-2.21,53.3,FALSE,RIGHT,12,652,854.9,525.4,2,51.87,641,823.9,524.2
SR13TE2,left,0,left,753,north_west,north_east,0,left,556,1,north_west,753,71,NONE,526,1178,3,1556,841.5,523.4,0.29,143.59,36.83,FALSE,.,8,1186,826.1,516,3,34.03,1179,837.6,524.5
SR13TE2,left,0,left,753,north_west,north_east,0,left,556,1,north_west,753,71,NONE,1018,2204,4,1561,828.6,521.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,431,north_west,north_east,0,right,613,1,north_west,431,72,NONE,802,808,1,1541,840.5,527.3,0.65,159.38,54.52,FALSE,LEFT,12,820,813.8,515,1,55.12,809,843.5,526.2
SR13TE2,right,0,right,431,north_west,north_east,0,right,613,1,north_west,431,72,NONE,733,1553,2,1630,818.2,518.2,1.39,12.92,66.18,FALSE,RIGHT,21,1574,893.5,507,2,83.07,1554,827.8,522.1
SR13TE2,right,0,right,431,north_west,north_east,0,right,613,1,north_west,431,72,NONE,42,1616,3,1656,881.4,502.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,420,north_west,north_east,0,right,469,1,north_east,420,73,NONE,1439,1445,1,1540,833.7,531.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,720,north_west,north_east,0,left,500,1,north_east,720,74,NONE,2069,2075,1,1433,840.2,518.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,312,north_west,north_east,0,left,560,1,south_east,312,75,NONE,434,440,1,1340,843.2,534.2,0.34,158.06,37.29,FALSE,.,9,449,831,537.3,1,36.4,441,846.1,543.4
SR13TE2,left,0,left,312,north_west,north_east,0,left,560,1,south_east,312,75,NONE,264,713,2,1347,827.1,533.5,0.59,1.79,53.82,FALSE,RIGHT,11,724,859.7,527.5,2,50.12,714,831,528.4
SR13TE2,left,0,left,312,north_west,north_east,0,left,560,1,south_east,312,75,NONE,492,1216,3,1308,858.3,525.7,0.61,166.6,51.05,FALSE,LEFT,12,1228,832.8,518.6,3,52.6,1217,861.7,525.5
SR13TE2,left,0,left,312,north_west,north_east,0,left,560,1,south_east,312,75,NONE,98,1326,4,1349,835.6,519.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,374,north_west,north_east,0,right,373,1,south_east,374,76,NONE,1262,1268,1,1156,843,526.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,332,north_west,north_east,0,right,538,1,south_west,332,77,NONE,341,347,1,1527,834.3,525.5,0.25,89.06,35.87,FALSE,.,7,354,832.6,511.5,1,31.69,348,832.4,523.7
SR13TE2,right,0,right,332,north_west,north_east,0,right,538,1,south_west,332,77,NONE,983,1337,2,1436,814,516.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,464,north_west,north_east,0,left,580,1,south_west,464,78,NONE,414,420,1,1635,840.4,531,0.42,25.5,46.2,FALSE,.,9,429,863.5,524.3,1,40.71,421,845.3,533
SR13TE2,left,0,left,464,north_west,north_east,0,left,580,1,south_west,464,78,NONE,435,864,2,1507,856.2,526.8,0.41,175.34,40.55,FALSE,.,10,874,833.6,528.8,2,37.6,865,853.2,530.4
SR13TE2,left,0,left,464,north_west,north_east,0,left,580,1,south_west,464,78,NONE,771,1645,3,1523,838.4,533.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,788,north_west,north_east,0,left,467,1,south_west,788,79,NONE,2184,2190,1,1567,823.5,535.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,252,north_west,north_east,0,right,455,1,south_west,252,80,NONE,1088,1094,1,1464,850.2,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,504,north_west,north_east,1,right,625,1,south_east,504,81,NONE,795,801,1,1526,836.1,530.5,5.27,-147.23,142.37,FALSE,LEFT,37,838,624.8,674.3,1,262.66,802,840.5,535
SR13TE2,right,0,right,504,north_west,north_east,1,right,625,1,south_east,504,81,NONE,497,1335,2,1520,632.3,669.5,5.79,31.51,128.78,FALSE,RIGHT,45,1380,870.8,532.5,2,317.79,1336,630.2,680.6
SR13TE2,right,0,right,504,north_west,north_east,1,right,625,1,south_east,504,81,NONE,403,1783,3,1458,874.2,539.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,761,north_west,north_east,0,right,378,1,south_east,761,82,NONE,1112,1118,1,1707,848.3,528.9,0.54,14.2,45.37,FALSE,RIGHT,12,1130,875.3,533.2,1,45.12,1119,849.7,539.7
SR13TE2,right,0,right,761,north_west,north_east,0,right,378,1,south_east,761,82,NONE,904,2034,2,1711,870.6,536.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,319,north_west,north_east,0,left,731,1,north_west,319,83,NONE,1499,1505,1,1054,825.6,530.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,657,north_west,north_east,0,right,649,1,north_west,657,84,NONE,352,358,1,1413,845,534.5,0.55,33.93,45.77,FALSE,RIGHT,12,370,870.9,519,1,47.61,359,848.8,533.9
SR13TE2,right,0,right,657,north_west,north_east,0,right,649,1,north_west,657,84,NONE,650,1020,2,1443,866.6,525.6,0.23,-173.73,32.3,FALSE,.,7,1027,851.8,532.8,2,31.7,1021,862.7,531.6
SR13TE2,right,0,right,657,north_west,north_east,0,right,649,1,north_west,657,84,NONE,1071,2098,3,1475,861.6,542,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,581,north_west,north_east,0,left,441,1,south_west,581,85,NONE,956,962,1,1590,832.1,517.6,0.21,177.23,35.44,FALSE,.,6,968,816.3,513.3,1,31.23,963,826.6,513.8
SR13TE2,left,0,left,581,north_west,north_east,0,left,441,1,south_west,581,85,NONE,772,1740,2,1903,829.4,514.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,781,north_west,north_east,0,left,614,1,north_east,781,86,NONE,2313,2319,1,2075,848,525.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,527,north_west,north_east,0,right,467,1,south_east,527,87,NONE,601,607,1,2303,838.7,532.2,0.43,139.31,48.04,FALSE,.,9,616,821.4,515.9,1,42.24,608,837.3,529.6
SR13TE2,right,0,right,527,north_west,north_east,0,right,467,1,south_east,527,87,NONE,287,903,2,2348,827.4,518,0.39,5.21,24.07,FALSE,.,16,919,849.6,516.9,2,39.94,904,831,518.6
SR13TE2,right,0,right,527,north_west,north_east,0,right,467,1,south_east,527,87,NONE,739,1658,3,2418,844.3,523.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,434,north_west,north_east,0,right,472,1,north_east,434,88,NONE,1472,1478,1,2530,837.5,528.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,448,north_west,north_east,0,left,399,1,north_east,448,89,NONE,1425,1431,1,2508,840.7,541.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,510,north_west,north_east,0,right,621,1,south_west,510,90,NONE,1777,1783,1,2511,845.9,536,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,467,north_west,north_east,0,right,442,1,north_east,467,91,NONE,1506,1512,1,2336,828.2,536.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,645,north_west,north_east,0,left,502,1,north_west,645,92,NONE,1916,1922,1,2373,837.1,541.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,480,north_west,north_east,0,left,443,1,north_east,480,93,NONE,1535,1541,1,2458,835,526.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,750,north_west,north_east,0,left,502,1,north_east,750,94,NONE,2131,2137,1,2523,825.3,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,498,north_west,north_east,0,right,434,1,south_east,498,95,NONE,1560,1566,1,1997,848.2,538.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,773,north_west,north_east,0,left,519,1,south_west,773,96,NONE,97,103,1,1971,835.8,524.7,0.47,1.01,52.01,FALSE,.,9,112,863.4,526.1,1,45.21,104,840.7,526.5
SR13TE2,left,0,left,773,north_west,north_east,0,left,519,1,south_west,773,96,NONE,602,714,2,1965,856.1,522.7,0.37,-179.68,41.47,FALSE,.,9,723,835.6,520,2,37.61,715,853.7,519.9
SR13TE2,left,0,left,773,north_west,north_east,0,left,519,1,south_west,773,96,NONE,165,888,3,1959,841.3,521.1,0.22,12.73,37.34,FALSE,.,6,894,858.1,519.6,3,31.69,889,847.5,522
SR13TE2,left,0,left,773,north_west,north_east,0,left,519,1,south_west,773,96,NONE,1306,2200,4,1935,853.2,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,429,north_west,north_east,0,left,693,1,north_west,429,97,NONE,1682,1688,1,2134,836.3,528.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,289,north_west,north_east,0,right,499,1,north_west,289,98,NONE,652,658,1,1539,822.3,526.3,0.4,9.25,44.1,FALSE,.,9,667,834.5,524.5,1,40.2,659,815.5,527.6
SR13TE2,right,0,right,289,north_west,north_east,0,right,499,1,north_west,289,98,NONE,546,1213,2,1681,837,523.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,641,north_west,north_east,0,right,478,1,south_east,641,99,NONE,1891,1897,1,1984,836.6,533.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,584,north_west,north_east,0,left,428,1,north_east,584,100,NONE,337,343,1,1801,839.8,524.8,0.37,37.26,41.16,FALSE,.,9,352,859.1,510.7,1,37.26,344,844.8,521.6
SR13TE2,left,0,left,584,north_west,north_east,0,left,428,1,north_east,584,100,NONE,224,576,2,1941,854.1,513.5,0.4,-176.49,44.76,FALSE,.,9,585,834.3,516.1,2,39.17,577,853.8,514.9
SR13TE2,left,0,left,584,north_west,north_east,0,left,428,1,north_east,584,100,NONE,385,970,3,2034,843.1,517.9,0.25,19.46,35.3,FALSE,.,7,977,864.5,516.9,3,31.82,971,853.2,520.9
SR13TE2,left,0,left,584,north_west,north_east,0,left,428,1,north_east,584,100,NONE,755,1732,4,1990,866.2,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,263,north_west,north_east,0,right,420,1,south_east,263,101,NONE,1076,1082,1,1844,834,520.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,638,north_west,north_east,0,left,449,1,north_east,638,102,NONE,590,596,1,2162,833,523.8,0.52,170,47.39,FALSE,LEFT,11,607,798.7,520.1,1,47.3,597,823.6,524.5
SR13TE2,left,0,left,638,north_west,north_east,0,left,449,1,north_east,638,102,NONE,136,743,2,2182,805,521.6,0.5,-8.78,49.86,FALSE,.,10,753,829.9,527.8,2,46.25,744,806,524.1
SR13TE2,left,0,left,638,north_west,north_east,0,left,449,1,north_east,638,102,NONE,1108,1861,3,2236,832.7,531.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,755,north_west,north_east,0,right,517,1,south_west,755,103,NONE,116,122,1,2179,841.5,526.5,0.37,168.59,41.6,FALSE,.,9,131,816.1,523.7,1,38.77,123,833.9,527.3
SR13TE2,right,0,right,755,north_west,north_east,0,right,517,1,south_west,755,103,NONE,176,307,2,2083,820.6,525.4,0.48,7.63,24.03,FALSE,.,20,327,843,524.6,2,53.99,308,819.9,527.7
SR13TE2,right,0,right,755,north_west,north_east,0,right,517,1,south_west,755,103,NONE,1843,2170,3,1795,829.7,542.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,652,north_west,north_east,0,right,466,1,north_east,652,104,NONE,1899,1905,1,1685,838,527.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,764,north_west,north_east,0,right,518,1,north_west,764,105,NONE,2179,2185,1,1475,822.4,540.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,330,north_west,north_east,0,left,749,1,south_west,330,106,NONE,1546,1552,1,1727,861.2,529.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,369,north_west,north_east,0,right,615,1,south_east,369,107,NONE,352,358,1,1779,834.5,536.6,1.12,24.43,59.12,FALSE,RIGHT,19,377,880.7,522.4,1,76.42,359,831.1,545
SR13TE2,right,0,right,369,north_west,north_east,0,right,615,1,south_east,369,107,NONE,187,564,2,1536,860.9,525.7,0.67,-174,55.8,FALSE,LEFT,12,576,823.7,531.4,2,55.18,565,856,528
SR13TE2,right,0,right,369,north_west,north_east,0,right,615,1,south_east,369,107,NONE,844,1420,3,1367,822.9,545,0.94,174.39,52.49,FALSE,LEFT,18,1438,774.5,554.2,3,56.72,1421,820.1,558.7
SR13TE2,right,0,right,369,north_west,north_east,0,right,615,1,south_east,369,107,NONE,52,1490,4,1362,775.9,555.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,726,north_west,north_east,0,left,519,1,south_west,726,108,NONE,2103,2109,1,1542,850,540.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,616,north_west,north_east,0,left,476,1,south_east,616,109,NONE,423,429,1,1229,838.1,528.7,0.23,26.29,32.52,FALSE,.,7,436,853.7,528.3,1,30.75,430,843.8,533.2
SR13TE2,left,0,left,616,north_west,north_east,0,left,476,1,south_east,616,109,NONE,1415,1851,2,1474,847.8,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,433,north_west,north_east,0,left,519,1,north_west,433,110,NONE,819,825,1,1419,822.8,539.1,0.42,15.15,46.28,FALSE,.,9,834,837.4,544.5,1,40.15,826,817.9,549.8
SR13TE2,left,0,left,433,north_west,north_east,0,left,519,1,north_west,433,110,NONE,694,1528,2,1280,827,546,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,330,north_west,north_east,0,right,488,1,north_east,330,111,NONE,1278,1284,1,1579,851.4,525.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,403,north_west,north_east,0,right,454,1,south_east,403,112,NONE,1392,1398,1,1288,832.1,522.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,382,north_west,north_east,0,left,577,1,south_west,382,113,NONE,247,356,1,1388,807.1,516.5,0.49,-8.86,54.95,FALSE,.,9,365,827.5,525.6,1,44.92,357,803.8,521.9
SR13TE2,left,0,left,382,north_west,north_east,0,left,577,1,south_west,382,113,NONE,217,582,2,1376,825.2,523.9,0.31,169.01,39.12,FALSE,.,8,590,809,521.5,2,34.49,583,823.9,524.4
SR13TE2,left,0,left,382,north_west,north_east,0,left,577,1,south_west,382,113,NONE,144,734,3,1345,810.4,523.6,0.22,9.26,36.21,FALSE,.,6,740,822.5,524.8,3,29.16,735,812.1,526.5
SR13TE2,left,0,left,382,north_west,north_east,0,left,577,1,south_west,382,113,NONE,683,1423,4,1341,820.5,532.2,0.62,145.89,47.7,FALSE,LEFT,13,1436,794.8,519.8,4,50.76,1424,819.7,536.7
SR13TE2,left,0,left,382,north_west,north_east,0,left,577,1,south_west,382,113,NONE,39,1475,5,1494,795,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,484,north_west,north_east,0,right,425,1,north_east,484,114,NONE,1519,1525,1,1533,840.8,536.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,309,north_west,north_east,0,right,416,1,south_east,309,115,NONE,424,430,1,1365,834.2,528.4,0.4,160.95,44.84,FALSE,.,9,439,808.1,523.8,1,40.46,431,826.6,530.2
SR13TE2,right,0,right,309,north_west,north_east,0,right,416,1,south_east,309,115,NONE,738,1177,2,1405,812.6,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,right,0,right,402,north_west,north_east,0,right,546,1,north_west,402,116,NONE,754,760,1,1660,845,532.1,0.37,158.06,41,FALSE,.,9,769,832.7,529.1,1,36.53,761,849.3,535.8
SR13TE2,right,0,right,402,north_west,north_east,0,right,546,1,north_west,402,116,NONE,650,1419,2,1677,836.5,527.8,0.64,79.79,53.31,FALSE,UP,12,1431,834.4,501.6,2,52.69,1420,828.9,532.2
SR13TE2,right,0,right,402,north_west,north_east,0,right,546,1,north_west,402,116,NONE,62,1493,3,1619,832.1,500.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,365,north_west,north_east,0,left,406,1,south_east,365,117,NONE,1253,1259,1,1446,840.3,532.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,519,north_west,north_east,0,left,413,1,south_east,519,118,NONE,742,748,1,1670,835.6,534.7,0.26,52.04,43.02,FALSE,.,6,754,847.1,530.9,1,32.59,749,839.4,540.8
SR13TE2,left,0,left,519,north_west,north_east,0,left,413,1,south_east,519,118,NONE,841,1595,2,1484,826.8,533.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR13TE2,left,0,left,565,north_west,north_east,0,left,553,1,north_west,565,119,NONE,464,470,1,1455,841.6,522.8,1.11,14.65,55.3,FALSE,RIGHT,20,490,900.8,514.1,1,73.75,471,848.9,527.7
SR13TE2,left,0,left,565,north_west,north_east,0,left,553,1,north_west,565,119,NONE,181,671,2,1550,884.3,517.5,0.97,167.02,64.75,FALSE,LEFT,15,686,840.3,507.5,2,73.27,672,886.2,518.1
SR13TE2,left,0,left,565,north_west,north_east,0,left,553,1,north_west,565,119,NONE,1110,1796,3,1632,844,522.2,0.79,35.05,34.27,FALSE,RIGHT,23,1819,873.5,509.8,3,42.91,1797,842.2,531.8
SR14TE1,right,0,right,326,north_east,north_west,1,None,1001,0,north_west,326,0,NONE,714,720,1,4139,842.2,525.6,2.76,147.46,98.62,FALSE,LEFT,28,748,729.9,451.9,1,124.28,721,842.8,524.1
SR14TE1,right,0,right,326,north_east,north_west,1,None,1001,0,north_west,326,0,NONE,472,1220,2,4177,712.8,429.6,7.48,-53.81,178.21,FALSE,DOWN,42,1262,935.6,726.5,2,321.48,1221,720.6,431.1
SR14TE1,right,0,right,326,north_east,north_west,1,None,1001,0,north_west,326,0,NONE,182,1444,3,4236,901.8,707.4,3.28,108.18,105.75,FALSE,UP,31,1475,849.9,549.4,3,137.55,1445,899.6,701.7
SR14TE1,right,0,right,326,north_east,north_west,1,None,1001,0,north_west,326,0,NONE,317,1792,4,4219,858.1,561.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR14TE1,left,0,left,730,north_east,north_west,0,left,862,1,north_east,730,1,NONE,1118,1124,1,4317,837.7,515.3,4.5,146.23,115.51,FALSE,LEFT,39,1163,658.8,387.8,1,153.02,1125,840.6,509.5
SR14TE1,left,0,left,730,north_east,north_west,0,left,862,1,north_east,730,1,NONE,263,1426,2,4313,656.1,386,5.4,-30.02,146.07,FALSE,RIGHT,37,1463,885.3,521.6,2,294.21,1427,658.1,390.2
SR14TE1,left,0,left,730,north_east,north_west,0,left,862,1,north_east,730,1,NONE,996,2459,3,4274,852.8,524.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR14TE1,right,0,right,332,north_east,north_west,0,right,510,1,north_west,332,2,NONE,1293,1299,1,4093,838.7,512.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
