RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_stim,high_location,low_location,response_key,response_time,target_correct,target_position,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_START,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_DURATION,NEXT_SAC_DIRECTION,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_X,NEXT_SAC_START_Y,NEXT_SAC_START_TIME,PREVIOUS_FIX_BLINK_AROUND
SRC12TE1,left,0,left,634,south_east,north_west,left,447,1,north_east,85,BEFORE,1217,2,708,510,841.9,532.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AFTER
SRC12TE1,left,0,left,474,south_east,north_west,left,564,1,north_west,86,NONE,1173,1,1167,7,840,548.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,314,south_east,north_west,right,651,1,south_west,87,NONE,1099,1,1093,7,834,524.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,603,south_east,north_west,right,480,1,south_east,88,AFTER,1156,1,1150,7,840.3,542.6,63,DOWN,TRUE,.,.,.,1219,.,.,1,5.69,.,.,1157,.
SRC12TE1,right,0,right,634,south_east,north_west,right,690,1,south_east,89,NONE,1458,1,1452,7,835.1,530.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,468,south_east,north_west,right,695,1,south_west,90,NONE,54,1,48,7,839.5,530.5,47,.,FALSE,0.31,70.46,6.69,101,841.8,521.4,1,127.08,836.7,535.8,55,.
SRC12TE1,right,0,right,468,south_east,north_west,right,695,1,south_west,90,NONE,1305,2,1204,102,841.5,542.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE1,left,0,left,609,south_east,north_west,left,559,1,north_east,91,NONE,1291,1,1285,7,845,541.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,790,south_east,north_west,None,1002,0,north_west,92,NONE,426,1,420,7,846.2,530.7,7,.,FALSE,0.25,169.72,36.22,433,831.7,533.2,1,35.27,843.8,535.4,427,.
SRC12TE1,left,0,left,790,south_east,north_west,None,1002,0,north_west,92,NONE,1659,2,1226,434,829.6,530.2,8,.,FALSE,0.26,50.72,32.56,1667,838.7,519.6,2,33.49,830.7,529.4,1660,NONE
SRC12TE1,left,0,left,790,south_east,north_west,None,1002,0,north_west,92,NONE,1938,3,271,1668,832.1,519.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE1,left,0,left,478,south_east,north_west,left,601,1,south_east,93,NONE,1244,1,1238,7,836,526.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,532,south_east,north_west,left,655,1,north_east,94,NONE,1323,1,1317,7,842.5,538.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,680,south_east,north_west,right,524,1,south_east,95,NONE,1339,1,1333,7,831.9,525.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,383,south_east,north_west,left,531,1,north_east,96,AFTER,71,1,65,7,840.8,527.7,71,.,TRUE,0.36,89.02,5.1,142,845.3,516.4,1,72.51,845,534,72,.
SRC12TE1,left,0,left,383,south_east,north_west,left,531,1,north_east,96,BOTH,301,2,159,143,842.8,520.6,205,.,TRUE,0.37,46.06,1.81,506,850.8,515.5,2,168.29,838.3,528.5,302,AFTER
SRC12TE1,left,0,left,383,south_east,north_west,left,531,1,north_east,96,BEFORE,1049,3,543,507,851.9,530.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,BOTH
SRC12TE1,left,0,left,253,south_east,north_west,left,710,1,north_east,97,NONE,353,1,347,7,840.6,530.5,9,.,FALSE,0.27,99.34,29.66,362,840.1,517.2,1,34.51,842.2,530,354,.
SRC12TE1,left,0,left,253,south_east,north_west,left,710,1,north_east,97,NONE,1099,2,737,363,837.6,516.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE1,right,0,right,247,south_east,north_west,right,597,1,south_west,98,NONE,987,1,981,7,844.3,535.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,428,south_east,north_west,left,631,1,north_east,99,NONE,1195,1,1189,7,840.8,522.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,598,south_east,north_west,left,604,1,south_east,100,NONE,1337,1,1331,7,845.4,541.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,516,south_east,north_west,right,478,1,south_east,101,NONE,1130,1,1124,7,838.1,526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,481,south_east,north_west,left,569,1,south_east,102,NONE,1185,1,1179,7,841.8,531.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,469,south_east,north_west,right,587,1,south_west,103,NONE,1186,1,1180,7,845.2,543.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,413,south_east,north_west,left,518,1,south_east,104,NONE,1040,1,1034,7,840.1,535.4,26,.,FALSE,0.47,92.79,17.91,1066,831.6,509.7,1,44.09,832.7,532.3,1041,.
SRC12TE1,left,0,left,742,south_east,north_west,left,492,1,south_east,105,NONE,1369,1,1363,7,844.5,547.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,741,south_east,north_west,left,487,1,south_west,106,NONE,1370,1,1364,7,837.7,528.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,539,south_east,north_west,right,478,1,south_east,107,NONE,1153,1,1147,7,836.2,528.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,721,south_east,north_west,right,610,1,north_east,108,NONE,1466,1,1460,7,843.1,531.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,791,south_east,north_west,left,434,0,south_west,109,NONE,1377,1,1371,7,846.5,542.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,792,south_east,north_west,right,466,1,north_east,110,NONE,1402,1,1396,7,833.1,526.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,556,south_east,north_west,left,558,1,north_east,111,NONE,1250,1,1244,7,846.9,536.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,235,south_east,north_west,right,614,1,north_east,112,NONE,985,1,979,7,836.4,534.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,321,south_east,north_west,right,682,1,north_west,113,NONE,1147,1,1141,7,830.4,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,541,south_east,north_west,right,589,1,north_west,114,NONE,1275,1,1269,7,842.1,541.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,256,south_east,north_west,right,574,1,north_west,115,NONE,962,1,956,7,836.2,533.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,663,south_east,north_west,right,498,1,south_west,116,NONE,1305,1,1299,7,837.8,534.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,left,0,left,374,south_east,north_west,left,549,1,south_east,117,NONE,1058,1,1052,7,829.7,529.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,297,south_east,north_west,right,643,1,north_west,118,NONE,1084,1,1078,7,845.2,535.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE1,right,0,right,593,south_east,north_west,right,461,1,north_east,119,NONE,1190,1,1184,7,835.3,517.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,425,south_east,north_west,right,661,1,south_west,0,NONE,1218,1,1212,7,836.7,523.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,543,south_east,north_west,left,580,1,south_west,1,NONE,1258,1,1252,7,840.8,507.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,597,south_east,north_west,left,557,1,south_west,2,NONE,1289,1,1283,7,843.6,518.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,291,south_east,north_west,right,528,1,south_east,3,NONE,954,1,948,7,845.6,552.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,226,south_east,north_west,right,672,1,north_west,4,NONE,1033,1,1027,7,849,528.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,594,south_east,north_west,right,602,1,north_west,5,NONE,1339,1,1333,7,847.5,529.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,744,south_east,north_west,left,523,1,south_east,6,NONE,1401,1,1395,7,833.7,563.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,438,south_east,north_west,left,592,1,north_west,7,NONE,1155,1,1149,7,837.6,526.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,263,south_east,north_west,right,750,1,south_east,8,NONE,1146,1,1140,7,841.5,529.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,291,south_east,north_west,right,583,1,south_west,9,NONE,1012,1,1006,7,836.8,547.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,600,south_east,north_west,right,548,1,north_west,10,NONE,1283,1,1277,7,849.5,575,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,243,south_east,north_west,right,576,1,south_west,11,NONE,955,1,949,7,843.4,544.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,510,south_east,north_west,left,582,1,north_east,12,NONE,1225,1,1219,7,841.4,534.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,412,south_east,north_west,left,560,1,north_east,13,AFTER,1030,1,1024,7,846.1,548.4,78,UP,TRUE,5.78,130.78,74.1,1108,649,315.8,1,5.41,832.1,528.5,1031,.
SRC12TE2,right,0,right,452,south_east,north_west,right,454,1,north_east,14,NONE,1052,1,1046,7,841.8,528.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,335,south_east,north_west,right,570,1,south_east,15,NONE,1050,1,1044,7,838.7,523.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,518,south_east,north_west,right,564,1,south_west,16,NONE,1215,1,1209,7,845.6,530.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,307,south_east,north_west,left,637,1,south_west,17,NONE,1076,1,1070,7,847.5,541.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,420,south_east,north_west,left,694,1,north_east,18,NONE,1249,1,1243,7,847,545.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,429,south_east,north_west,right,562,1,north_east,19,NONE,1123,1,1117,7,839.3,520.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,635,south_east,north_west,left,505,1,south_east,20,NONE,1274,1,1268,7,847.2,544.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,451,south_east,north_west,left,512,1,north_east,21,AFTER,1057,1,1051,7,835.6,514.8,40,DOWN,TRUE,.,.,.,1097,.,.,1,5.89,.,.,1058,.
SRC12TE2,left,0,left,406,south_east,north_west,left,520,1,north_east,22,NONE,1088,1,1082,7,846.2,514,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,248,south_east,north_west,left,720,1,north_west,23,NONE,1103,1,1097,7,842.9,527,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,694,south_east,north_west,left,546,1,south_west,24,NONE,1375,1,1369,7,837,553.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,526,south_east,north_west,left,639,0,south_east,25,NONE,1301,1,1295,7,841,538.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,708,south_east,north_west,right,659,1,north_west,26,NONE,1501,1,1495,7,834.8,571.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,761,south_east,north_west,right,589,1,south_west,27,NONE,1493,1,1487,7,837,531.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,685,south_east,north_west,right,662,0,north_west,28,NONE,1481,1,1475,7,840.4,529.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,280,south_east,north_west,right,922,1,north_east,29,NONE,1339,1,1333,7,835.8,563.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,235,south_east,north_west,left,694,1,north_east,30,NONE,1064,1,1058,7,843.2,549,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,368,south_east,north_west,right,633,1,south_west,31,NONE,1146,1,1140,7,840.5,545.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,466,south_east,north_west,left,515,1,north_east,32,NONE,1115,1,1109,7,846.7,559.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,378,south_east,north_west,right,805,1,south_east,33,NONE,1325,1,1319,7,841.5,537.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,211,south_east,north_west,left,608,1,north_east,34,NONE,956,1,950,7,846.6,516.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,616,south_east,north_west,right,546,1,south_east,35,NONE,1307,1,1301,7,834.5,518.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,725,south_east,north_west,right,418,1,south_east,36,NONE,1282,1,1276,7,839.8,536.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,614,south_east,north_west,right,450,1,south_east,37,NONE,1211,1,1205,7,845.6,534.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,320,south_east,north_west,right,672,1,north_west,38,NONE,1127,1,1121,7,835.3,522.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,264,south_east,north_west,right,520,1,south_west,39,NONE,915,1,909,7,845.2,535.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,714,south_east,north_west,right,556,1,north_west,40,NONE,1406,1,1400,7,841.9,529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,209,south_east,north_west,right,664,1,north_west,41,NONE,1019,1,1013,7,846.4,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,526,south_east,north_west,left,428,1,south_west,42,NONE,1090,1,1084,7,836,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,662,south_east,north_west,right,503,1,north_east,43,AFTER,1223,1,1217,7,836,546.2,77,.,TRUE,0.06,-62.43,0.75,1300,839.1,551.6,1,56.23,837.8,549.1,1224,.
SRC12TE2,left,0,left,717,south_east,north_west,left,483,1,south_west,44,NONE,1339,1,1333,7,842.7,524.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,663,south_east,north_west,right,524,1,south_west,45,NONE,1334,1,1328,7,836.2,528.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,665,south_east,north_west,right,501,1,north_east,46,NONE,1298,1,1292,7,837.9,518.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,523,south_east,north_west,right,505,1,south_east,47,NONE,1173,1,1167,7,834.2,537.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,329,south_east,north_west,left,567,1,south_east,48,AFTER,158,1,152,7,832.7,534.1,145,.,TRUE,0.13,176.49,0.93,303,823.7,543.1,1,55.9,830.2,543.5,159,.
SRC12TE2,left,0,left,329,south_east,north_west,left,567,1,south_east,48,BEFORE,1030,2,727,304,834.8,543,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AFTER
SRC12TE2,left,0,left,294,south_east,north_west,left,624,1,north_west,49,NONE,1053,1,1047,7,837.6,508.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,346,south_east,north_west,left,589,1,north_east,50,NONE,1070,1,1064,7,835,537.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,511,south_east,north_west,right,475,1,north_east,51,NONE,1119,1,1113,7,836.5,527.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,295,south_east,north_west,left,456,1,south_west,52,NONE,871,1,865,7,832.4,534.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,655,south_east,north_west,right,536,1,north_west,53,NONE,1337,1,1331,7,822.3,540,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,466,south_east,north_west,left,510,1,south_east,54,NONE,1108,1,1102,7,843.9,512.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,597,south_east,north_west,right,486,1,south_west,55,NONE,1217,1,1211,7,851.4,569.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,762,south_east,north_west,left,501,1,north_west,56,NONE,59,1,53,7,838.4,525,10,RIGHT,FALSE,0.51,34.47,51.27,69,862.4,509.3,1,47.67,841.9,523.4,60,.
SRC12TE2,left,0,left,762,south_east,north_west,left,501,1,north_west,56,NONE,365,2,296,70,855.5,518.2,9,.,FALSE,0.38,-175.4,42.75,374,830.8,525.1,2,38.92,849.4,523.6,366,NONE
SRC12TE2,left,0,left,762,south_east,north_west,left,501,1,north_west,56,NONE,1402,3,1028,375,845.5,541.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE2,right,0,right,738,south_east,north_west,right,486,1,north_east,57,NONE,1370,1,1364,7,847.1,557.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,570,south_east,north_west,left,423,1,north_west,58,NONE,1127,1,1121,7,845.4,536.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,306,south_east,north_west,right,599,1,north_west,59,NONE,1051,1,1045,7,830.7,515.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,542,south_east,north_west,right,416,0,south_east,60,NONE,1102,1,1096,7,844.8,536.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,388,south_east,north_west,left,546,1,north_west,61,NONE,1081,1,1075,7,849.2,541.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,370,south_east,north_west,right,483,1,north_east,62,NONE,987,1,981,7,843.6,542.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,613,south_east,north_west,right,471,1,north_east,63,NONE,1219,1,1213,7,835.6,523.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,542,south_east,north_west,left,434,1,north_east,64,NONE,1115,1,1109,7,845.6,538.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,447,south_east,north_west,left,473,1,south_west,65,NONE,1054,1,1048,7,835.6,523.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,227,south_east,north_west,left,541,1,north_east,66,NONE,902,1,896,7,849.9,556.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,370,south_east,north_west,right,639,1,south_east,67,NONE,1146,1,1140,7,839.4,532.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,793,south_east,north_west,right,499,1,north_west,68,NONE,1427,1,1421,7,832.5,520,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,322,south_east,north_west,right,684,0,north_west,69,NONE,1146,1,1140,7,854.4,542.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,333,south_east,north_west,left,455,0,south_west,70,NONE,923,1,917,7,837.3,535,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,415,south_east,north_west,left,496,1,south_east,71,NONE,1051,1,1045,7,850.2,547.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,233,south_east,north_west,right,781,1,north_east,72,NONE,1147,1,1141,7,835.9,531.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,208,south_east,north_west,right,541,0,north_west,73,NONE,887,1,879,9,855.5,528.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,358,south_east,north_west,left,487,1,south_east,74,NONE,983,1,977,7,853.6,540.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,237,south_east,north_west,left,760,0,north_east,75,NONE,1121,1,1115,7,850.3,527.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,772,south_east,north_west,left,620,1,north_west,76,NONE,1532,1,1526,7,836.2,530,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,383,south_east,north_west,left,874,1,north_east,77,NONE,1402,1,1396,7,833.1,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,713,south_east,north_west,right,540,1,north_east,78,NONE,1391,1,1385,7,826.5,547.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,471,south_east,north_west,right,516,1,south_west,79,NONE,1122,1,1116,7,828.7,519.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,527,south_east,north_west,right,735,0,north_west,80,AFTER,1212,1,1206,7,842.2,555.9,184,.,TRUE,0.38,-175.41,2.09,1396,830.8,525.1,1,14.68,849.4,523.6,1213,.
SRC12TE2,right,0,right,388,south_east,north_west,right,662,1,north_west,81,NONE,1185,1,1179,7,834.3,503,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,545,south_east,north_west,left,534,1,south_east,82,NONE,117,1,111,7,843.8,527.8,6,.,FALSE,0.25,23.09,41.09,123,858.3,525.3,1,30.6,847.3,530,118,.
SRC12TE2,left,0,left,545,south_east,north_west,left,534,1,south_east,82,NONE,1214,2,1091,124,847.6,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE2,right,0,right,567,south_east,north_west,right,655,1,south_west,83,NONE,1366,1,1360,7,841.8,538.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,662,south_east,north_west,right,512,1,north_west,84,AFTER,1100,1,1094,7,835.2,519.8,211,.,TRUE,0.25,23.09,1.17,1311,858.3,525.3,1,10.36,847.3,530,1101,.
SRC12TE2,left,0,left,224,south_east,north_west,left,590,1,north_west,85,NONE,946,1,940,7,842,523,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,206,south_east,north_west,right,551,1,north_east,86,NONE,890,1,884,7,843.7,531.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,794,south_east,north_west,right,629,1,north_west,87,NONE,1557,1,1551,7,848.6,534,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,747,south_east,north_west,left,487,1,south_west,88,NONE,1371,1,1365,7,837.4,528.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,203,south_east,north_west,right,526,1,south_east,89,AFTER,835,1,829,7,848.1,538.4,29,DOWN,TRUE,.,.,.,864,.,.,1,32.6,847.4,554.9,836,.
SRC12TE2,right,0,right,246,south_east,north_west,right,562,1,south_east,90,NONE,941,1,935,7,833.9,520.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,431,south_east,north_west,left,519,1,north_west,91,AFTER,16,1,10,7,842.7,535.4,95,DOWN,TRUE,0.93,-87.07,9.78,111,848.4,537.9,1,90.58,846.1,492.8,17,.
SRC12TE2,left,0,left,431,south_east,north_west,left,519,1,north_west,91,BEFORE,1085,2,974,112,858,551.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AFTER
SRC12TE2,left,0,left,485,south_east,north_west,left,600,1,south_west,92,NONE,1226,1,1220,7,832.5,513.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,326,south_east,north_west,None,1001,0,north_east,93,NONE,1462,1,1456,7,840.2,540.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,396,south_east,north_west,left,575,1,south_west,94,NONE,181,1,175,7,839.7,533.4,8,.,FALSE,0.26,42.7,32.62,189,850.7,525.2,1,32.21,841.4,533.8,182,.
SRC12TE2,left,0,left,396,south_east,north_west,left,575,1,south_west,94,NONE,1111,2,922,190,840.5,518.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NONE
SRC12TE2,left,0,left,677,south_east,north_west,left,616,1,south_east,95,NONE,1434,1,1428,7,842,542.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,574,south_east,north_west,left,472,1,south_west,96,NONE,1181,1,1175,7,849.1,535.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,491,south_east,north_west,left,632,1,north_east,97,NONE,1263,1,1257,7,833.3,529.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,225,south_east,north_west,left,542,1,south_west,98,AFTER,829,1,823,7,844.3,546.4,73,DOWN,TRUE,.,.,.,902,.,.,1,1444.83,841.6,561.4,830,.
SRC12TE2,left,0,left,652,south_east,north_west,left,519,1,north_west,99,NONE,1307,1,1301,7,832.6,532.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,right,0,right,281,south_east,north_west,right,703,1,south_east,100,NONE,1118,1,1112,7,849.6,537.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,303,south_east,north_west,left,545,1,south_east,101,NONE,987,1,981,7,838,524.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SRC12TE2,left,0,left,576,south_east,north_west,left,492,1,north_west,102,NONE,1202,1,1196,7,845.1,539.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
